16:02:15bl041416.csv 0	,12051,392530615,-764894503,20.00,0,0,333,6,7,4000,31004299,4000,-4995701,-49.96,50.00,0.00,0.00,0.00,0.00,0.00,
16:02:16bl041416.csv 0	,12778,392530615,-764894503,20.00,0,0,333,6,7,4000,1943272,3972,1598528,15.99,53.97,1.60,0.00,0.00,0.00,0.00,
16:02:16bl041416.csv 0	,13111,392530615,-764894503,20.00,0,0,333,6,7,4000,1938017,3985,1481226,14.81,57.96,3.08,0.00,0.00,0.00,0.00,
16:02:16bl041416.csv 0	,13449,392530615,-764894503,20.00,0,0,333,6,7,4000,1938017,3985,1481226,14.81,61.94,4.56,0.00,0.00,0.00,0.00,
16:02:17bl041416.csv 0	,13776,392530615,-764894503,20.00,0,0,333,6,7,4000,1938017,3985,1481226,14.81,65.93,6.04,0.00,0.00,0.00,0.00,
16:02:17bl041416.csv 0	,14110,392530615,-764894503,20.00,0,0,333,6,7,4000,1938637,3959,1365470,13.65,69.89,7.41,0.00,0.00,0.00,0.00,
16:02:17bl041416.csv 0	,14448,392530615,-764894503,20.00,0,0,333,6,7,4000,1938637,3959,1365470,13.65,73.85,8.77,0.00,0.00,0.00,0.00,
16:02:18bl041416.csv 0	,14776,392530615,-764894503,20.00,0,0,333,6,7,4000,1938637,3959,1365470,13.65,77.80,10.14,0.00,0.00,0.00,0.00,
16:02:18bl041416.csv 0	,15109,392530615,-764894503,20.00,0,0,333,6,7,4000,1934149,3978,1243795,12.44,81.78,11.38,0.00,0.00,0.00,0.00,
16:02:18bl041416.csv 0	,15442,392530615,-764894503,20.00,0,0,333,6,7,4000,1934149,3978,1243795,12.44,85.76,12.63,0.00,0.00,0.00,0.00,
16:02:19bl041416.csv 0	,15780,392530615,-764894503,20.00,0,0,333,6,7,4000,1934149,3978,1243795,12.44,89.74,13.87,0.00,0.00,0.00,0.00,
16:02:19bl041416.csv 0	,16108,392530615,-764894503,20.00,0,0,333,6,7,4000,1929809,3992,1124266,11.24,93.73,14.99,0.00,0.00,0.00,0.00,
16:02:19bl041416.csv 0	,16441,392530615,-764894503,20.00,0,0,333,6,7,4000,1929809,3992,1124266,11.24,97.72,16.12,0.00,0.00,0.00,0.00,
16:02:20bl041416.csv 0	,16779,392530615,-764894503,20.00,0,0,333,6,7,4000,1929809,3992,1124266,11.24,100.00,17.24,0.00,0.00,0.00,0.00,
16:02:20bl041416.csv 0	,17107,392530615,-764894503,20.00,0,0,333,6,7,4000,1928981,3977,1012375,10.12,100.00,18.26,0.00,0.00,0.00,0.00,
16:02:20bl041416.csv 0	,17440,392530615,-764894503,20.00,0,0,333,6,7,4000,1928981,3977,1012375,10.12,100.00,19.27,0.00,0.00,0.00,0.00,
16:02:21bl041416.csv 0	,17777,392530615,-764894503,20.00,0,0,333,6,7,4000,1928981,3977,1012375,10.12,100.00,20.28,0.00,0.00,0.00,0.00,
16:02:21bl041416.csv 0	,18106,392530615,-764894503,20.00,0,0,333,6,7,4000,1925826,3986,903760,9.04,100.00,21.18,0.00,0.00,0.00,0.00,
16:04:13bl041416.csv 0	,129704,392530615,-764894503,20.00,0,0,333,6,7,4000,1925826,3986,903760,9.04,0.00,0.90,0.00,0.00,0.00,0.00,
16:04:13bl041416.csv 0	,130438,392530615,-764894503,20.00,0,0,333,6,7,4000,1812636,3977,-262541,-2.63,3.98,0.64,0.00,0.00,0.00,0.00,
16:04:14bl041416.csv 0	,130767,392530615,-764894503,20.00,0,0,333,6,7,4000,1812636,3977,-262541,-2.63,7.95,0.38,0.00,0.00,0.00,0.00,
16:04:14bl041416.csv 0	,131100,392530615,-764894503,20.00,0,0,333,6,7,4000,1817592,3977,-257586,-2.58,11.93,0.12,0.00,0.00,0.00,0.00,
16:04:14bl041416.csv 0	,131433,392530615,-764894503,20.00,0,0,333,6,7,4000,1817592,3977,-257586,-2.58,15.91,-0.14,0.00,0.00,0.00,0.00,
16:04:15bl041416.csv 0	,131770,392530615,-764894503,20.00,0,0,333,6,7,4000,1817592,3977,-257586,-2.58,19.89,-0.39,0.00,0.00,0.00,0.00,
16:04:15bl041416.csv 0	,132099,392530615,-764894503,20.00,0,0,333,6,7,4000,1819028,3955,-256150,-2.56,23.84,-0.65,0.00,0.00,0.00,0.00,
16:04:15bl041416.csv 0	,132432,392530615,-764894503,20.00,0,0,333,6,7,4000,1819028,3955,-256150,-2.56,27.80,-0.91,0.00,0.00,0.00,0.00,
16:04:16bl041416.csv 0	,132770,392530615,-764894503,20.00,0,0,333,6,7,4000,1819028,3955,-256150,-2.56,31.75,-1.16,0.00,0.00,0.00,0.00,
16:04:16bl041416.csv 0	,133097,392530615,-764894503,20.00,0,0,333,6,7,4000,1820602,3963,-254577,-2.55,35.71,-1.42,0.00,0.00,0.00,0.00,
16:04:16bl041416.csv 0	,133431,392530615,-764894503,20.00,0,0,333,6,7,4000,1820602,3963,-254577,-2.55,39.68,-1.67,0.00,0.00,0.00,0.00,
16:04:17bl041416.csv 0	,133769,392530615,-764894503,20.00,0,0,333,6,7,4000,1820602,3963,-254577,-2.55,43.64,-1.93,0.00,0.00,0.00,0.00,
16:04:17bl041416.csv 0	,134097,392530615,-764894503,20.00,0,0,333,6,7,4000,1822038,3965,-253141,-2.53,47.60,-2.18,0.00,0.00,0.00,0.00,
16:04:17bl041416.csv 0	,134430,392530615,-764894503,20.00,0,0,333,6,7,4000,1822038,3965,-253141,-2.53,51.57,-2.43,0.00,0.00,0.00,0.00,
16:04:18bl041416.csv 0	,134768,392530615,-764894503,20.00,0,0,333,6,7,4000,1822038,3965,-253141,-2.53,55.53,-2.69,0.00,0.00,0.00,0.00,
16:04:18bl041416.csv 0	,135096,392530615,-764894503,20.00,0,0,333,6,7,4000,1824399,3965,-250780,-2.51,59.50,-2.94,0.00,0.00,0.00,0.00,
16:04:18bl041416.csv 0	,135433,392530615,-764894503,20.00,0,0,333,6,7,4000,1824399,3965,-250780,-2.51,63.46,-3.19,0.00,0.00,0.00,0.00,
16:23:46bl041416.csv 0	,36615,392530615,-764894503,20.00,0,0,333,6,7,4000,31004299,4000,-4995701,-49.96,50.00,0.00,0.00,0.00,0.00,0.00,
16:23:46bl041416.csv 0	,37225,392530615,-764894503,20.00,0,0,333,6,7,4000,31004299,4000,-4995701,-49.96,50.00,0.00,0.00,0.00,0.00,0.00,
16:23:47bl041416.csv 0	,37829,392530615,-764894503,20.00,0,0,333,6,7,4000,31004299,4000,-4995701,-49.96,50.00,0.00,0.00,0.00,0.00,0.00,
16:23:47bl041416.csv 0	,38359,392530615,-764894503,20.00,0,0,333,6,7,4000,1731967,3999,1731967,17.32,54.00,1.73,0.00,0.00,0.00,0.00,
16:23:48bl041416.csv 0	,38884,392530615,-764894503,20.00,0,0,333,6,7,4000,1731967,3999,1731967,17.32,58.00,3.46,0.00,0.00,0.00,0.00,
16:23:48bl041416.csv 0	,39414,392530615,-764894503,20.00,0,0,333,6,7,4000,1737820,3995,1737820,17.38,61.99,5.20,0.00,0.00,0.00,0.00,
16:23:49bl041416.csv 0	,39940,392530615,-764894503,20.00,0,0,333,6,7,4000,1737820,3995,1737820,17.38,65.99,6.94,0.00,0.00,0.00,0.00,
16:23:49bl041416.csv 0	,40471,392530615,-764894503,20.00,0,0,333,6,7,4000,1744760,3976,1744760,17.45,69.96,8.68,0.00,0.00,0.00,0.00,
16:23:50bl041416.csv 0	,40996,392530615,-764894503,20.00,0,0,333,6,7,4000,1754343,3958,1754343,17.54,73.92,10.44,0.00,0.00,0.00,0.00,
16:23:51bl041416.csv 0	,41526,392530615,-764894503,20.00,0,0,333,6,7,4000,1754343,3958,1754343,17.54,77.88,12.19,0.00,0.00,0.00,0.00,
16:23:51bl041416.csv 0	,42052,392530615,-764894503,20.00,0,0,333,6,7,4000,1764051,3957,1764051,17.64,81.84,13.96,0.00,0.00,0.00,0.00,
16:23:52bl041416.csv 0	,42583,392530615,-764894503,20.00,0,0,333,6,7,4000,1764051,3957,1764051,17.64,85.79,15.72,0.00,0.00,0.00,0.00,
16:23:52bl041416.csv 0	,43113,392530615,-764894503,20.00,0,0,333,6,7,4000,1769208,3939,1769208,17.69,89.73,17.49,0.00,0.00,0.00,0.00,
16:23:53bl041416.csv 0	,43639,392530615,-764894503,20.00,0,0,333,6,7,4000,1769208,3939,1769208,17.69,93.67,19.26,0.00,0.00,0.00,0.00,
16:23:53bl041416.csv 0	,44164,392530615,-764894503,20.00,0,0,333,6,7,4000,1772085,3951,1772085,17.72,97.62,21.03,0.00,0.00,0.00,0.00,
16:23:54bl041416.csv 0	,44695,392530615,-764894503,20.00,0,0,333,6,7,4000,1772085,3951,1772085,17.72,100.00,22.80,0.00,0.00,0.00,0.00,
16:23:54bl041416.csv 0	,45225,392530615,-764894503,20.00,0,0,333,6,7,4000,1777391,3978,1777391,17.77,100.00,24.58,0.00,0.00,0.00,0.00,
16:23:55bl041416.csv 0	,45750,392530615,-764894503,20.00,0,0,333,6,7,4000,1777391,3978,1777391,17.77,100.00,26.36,0.00,0.00,0.00,0.00,
16:23:56bl041416.csv 0	,46779,392530615,-764894503,20.00,0,0,333,6,7,4000,1782558,3988,1782558,17.83,100.00,28.14,0.00,0.00,0.00,0.00,
16:23:56bl041416.csv 0	,47318,392530615,-764894503,20.00,0,0,333,6,7,4000,1788325,3989,1788325,17.88,100.00,29.93,0.00,0.00,0.00,0.00,
16:23:57bl041416.csv 0	,47844,392530615,-764894503,20.00,0,0,333,6,7,4000,1788325,3989,1788325,17.88,100.00,31.72,0.00,0.00,0.00,0.00,
16:23:57bl041416.csv 0	,48371,392530615,-764894503,20.00,0,0,333,6,7,4000,1791210,3997,1791210,17.91,100.00,33.51,0.00,0.00,0.00,0.00,
16:23:58bl041416.csv 0	,48904,392530615,-764894503,20.00,0,0,333,6,7,4000,1791210,3997,1791210,17.91,100.00,35.30,0.00,0.00,0.00,0.00,
16:23:58bl041416.csv 0	,49436,392530615,-764894503,20.00,0,0,333,6,7,4000,1794345,3993,1794345,17.94,100.00,37.09,0.00,0.00,0.00,0.00,
16:23:59bl041416.csv 0	,49964,392530615,-764894503,20.00,0,0,333,6,7,4000,1794345,3993,1794345,17.94,100.00,38.89,0.00,0.00,0.00,0.00,
16:31:24bl041416.csv 0	,494477,392530615,-764894503,20.00,0,0,333,6,7,4000,1798925,3995,1798925,17.99,0.00,1.80,0.00,0.00,0.00,0.00,
16:33:18bl041416.csv 0	,608636,392530615,-764894503,20.00,0,0,333,6,7,4000,609876,2645,-2259584,-22.60,0.00,-2.26,0.00,0.00,0.00,0.00,
16:33:18bl041416.csv 0	,609380,392530615,-764894503,20.00,0,0,333,6,7,4000,981116,3250,-12142380,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:19bl041416.csv 0	,609712,392530615,-764894503,20.00,0,0,333,6,7,4000,981116,3250,-12142380,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:19bl041416.csv 0	,610050,392530615,-764894503,20.00,0,0,333,6,7,4000,805666,3314,-11974279,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:19bl041416.csv 0	,610377,392530615,-764894503,20.00,0,0,333,6,7,4000,805666,3314,-11974279,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:20bl041416.csv 0	,610711,392530615,-764894503,20.00,0,0,333,6,7,4000,805666,3314,-11974279,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:20bl041416.csv 0	,611049,392530615,-764894503,20.00,0,0,333,6,7,4000,526906,2759,-10644228,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:20bl041416.csv 0	,611376,392530615,-764894503,20.00,0,0,333,6,7,4000,526906,2759,-10644228,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:21bl041416.csv 0	,611710,392530615,-764894503,20.00,0,0,333,6,7,4000,526906,2759,-10644228,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
16:33:21bl041416.csv 0	,612043,392530615,-764894503,20.00,0,0,333,6,7,4000,133956,2372,-10107456,-100.00,50.00,-2.26,0.00,0.00,0.00,0.00,
