19:03:07bl041419.csv00	,1235326,392540701,0,50.00,0,0,333,6,7,4000,0,4000,0,0.00,8.00,0.00,0.00,0.00,0.00,0.00,
19:03:08bl041419.csv00	,1236064,392565571,-764881377,50.00,0,0,333,6,7,4000,1440780,3678,-6109425,-61.09,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:08bl041419.csv00	,1236395,392565571,-764881377,50.00,0,0,333,6,7,4000,1437466,3711,-5921882,-59.22,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:08bl041419.csv00	,1236730,392565571,-764881377,50.00,0,0,333,6,7,4000,1437466,3711,-5921882,-59.22,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:09bl041419.csv00	,1237060,392565571,-764881377,50.00,0,0,333,6,7,4000,1437466,3711,-5921882,-59.22,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:09bl041419.csv00	,1237393,392565571,-764881377,50.00,0,0,333,6,7,4000,1434148,3643,-5585453,-55.85,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:09bl041419.csv00	,1237729,392565571,-764881377,50.00,0,0,333,6,7,4000,1434148,3643,-5585453,-55.85,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:10bl041419.csv00	,1238059,392565571,-764881377,50.00,0,0,333,6,7,4000,1434148,3643,-5585453,-55.85,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:10bl041419.csv00	,1238392,392565571,-764881377,50.00,0,0,333,6,7,4000,1427237,2885,-3482941,-34.83,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:10bl041419.csv00	,1238729,392565571,-764881377,50.00,0,0,333,6,7,4000,1427237,2885,-3482941,-34.83,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:11bl041419.csv00	,1239058,392565571,-764881377,50.00,0,0,333,6,7,4000,1427237,2885,-3482941,-34.83,50.00,0.00,0.00,0.00,0.00,0.00,
19:03:11bl041419.csv00	,1239391,392565571,-764881377,50.00,0,0,333,6,7,4000,1419441,2479,-2582147,-25.82,52.48,-2.58,0.00,0.00,0.00,0.00,
19:03:11bl041419.csv00	,1239727,392565571,-764881377,50.00,0,0,333,6,7,4000,1419441,2479,-2582147,-25.82,54.96,-5.16,0.00,0.00,0.00,0.00,
19:03:12bl041419.csv00	,1240057,392565571,-764881377,50.00,0,0,333,6,7,4000,1419441,2479,-2582147,-25.82,57.44,-7.75,0.00,0.00,0.00,0.00,
19:03:12bl041419.csv00	,1240390,392565530,-764881481,50.00,0,0,333,6,7,4000,1403810,2334,-1546656,-15.47,59.77,-9.29,0.00,0.00,0.00,0.00,
19:03:12bl041419.csv00	,1240727,392565530,-764881481,50.00,0,0,333,6,7,4000,1403810,2334,-1546656,-15.47,62.10,-10.84,0.00,0.00,0.00,0.00,
19:03:13bl041419.csv00	,1241056,392565530,-764881481,50.00,0,0,333,6,7,4000,1403810,2334,-1546656,-15.47,64.44,-12.39,0.00,0.00,0.00,0.00,
19:03:13bl041419.csv00	,1241389,392565490,-764881585,50.00,0,0,333,6,7,4000,1390809,2218,-738502,-7.39,66.66,-13.12,0.00,0.00,0.00,0.00,
19:03:13bl041419.csv00	,1241722,392565490,-764881585,50.00,0,0,333,6,7,4000,1390809,2218,-738502,-7.39,68.88,-13.86,0.00,0.00,0.00,0.00,
19:03:14bl041419.csv00	,1242059,392565490,-764881585,50.00,0,0,333,6,7,4000,1390809,2218,-738502,-7.39,71.09,-14.60,0.00,0.00,0.00,0.00,
19:03:14bl041419.csv00	,1242389,392565450,-764881689,50.00,0,0,333,6,7,4000,1380777,2181,2554,0.03,73.27,-14.60,0.00,0.00,0.00,0.00,
19:03:14bl041419.csv00	,1242721,392565450,-764881689,50.00,0,0,333,6,7,4000,1380777,2181,2554,0.03,75.46,-14.60,0.00,0.00,0.00,0.00,
19:03:15bl041419.csv00	,1243058,392565450,-764881689,50.00,0,0,333,6,7,4000,1380777,2181,2554,0.03,77.64,-14.59,0.00,0.00,0.00,0.00,
19:03:15bl041419.csv00	,1243387,392565410,-764881793,50.00,0,0,333,6,7,4000,1372246,2153,359072,3.59,79.79,-14.24,0.00,0.00,0.00,0.00,
19:03:15bl041419.csv00	,1243720,392565410,-764881793,50.00,0,0,333,6,7,4000,1372246,2153,359072,3.59,81.94,-13.88,0.00,0.00,0.00,0.00,
19:03:16bl041419.csv00	,1244057,392565410,-764881793,50.00,0,0,333,6,7,4000,1372246,2153,359072,3.59,84.10,-13.52,0.00,0.00,0.00,0.00,
19:03:16bl041419.csv00	,1244386,392565370,-764881897,50.00,0,0,333,6,7,4000,1363796,2152,387411,3.87,86.25,-13.13,0.00,0.00,0.00,0.00,
19:03:16bl041419.csv00	,1244719,392565370,-764881897,50.00,0,0,333,6,7,4000,1363796,2152,387411,3.87,88.40,-12.74,0.00,0.00,0.00,0.00,
19:03:17bl041419.csv00	,1245055,392565370,-764881897,50.00,0,0,333,6,7,4000,1363796,2152,387411,3.87,90.55,-12.35,0.00,0.00,0.00,0.00,
19:03:17bl041419.csv00	,1245385,392565330,-764882001,50.00,0,0,333,6,7,4000,1354940,2094,309111,3.09,92.65,-12.05,0.00,0.00,0.00,0.00,
19:03:17bl041419.csv00	,1245718,392565330,-764882001,50.00,0,0,333,6,7,4000,1354940,2094,309111,3.09,94.74,-11.74,0.00,0.00,0.00,0.00,
19:03:18bl041419.csv00	,1246054,392565330,-764882001,50.00,0,0,333,6,7,4000,1354940,2094,309111,3.09,96.83,-11.43,0.00,0.00,0.00,0.00,
19:03:18bl041419.csv00	,1246790,392565290,-764882105,50.00,0,0,333,6,7,4000,1345663,2052,225747,2.26,98.89,-11.20,0.00,0.00,0.00,0.00,
19:03:19bl041419.csv00	,1247122,392565290,-764882105,50.00,0,0,333,6,7,4000,1345663,2052,225747,2.26,100.00,-10.98,0.00,0.00,0.00,0.00,
19:03:19bl041419.csv00	,1247458,392565250,-764882209,50.00,0,0,333,6,7,4000,1334969,2037,-61827,-0.62,100.00,-11.04,0.00,0.00,0.00,0.00,
19:03:19bl041419.csv00	,1247788,392565250,-764882209,50.00,0,0,333,6,7,4000,1334969,2037,-61827,-0.62,100.00,-11.10,0.00,0.00,0.00,0.00,
19:03:20bl041419.csv00	,1248121,392565250,-764882209,50.00,0,0,333,6,7,4000,1334969,2037,-61827,-0.62,100.00,-11.16,0.00,0.00,0.00,0.00,
19:03:20bl041419.csv00	,1248457,392565209,-764882313,50.00,0,0,333,6,7,4000,1322572,2117,-422938,-4.23,100.00,-11.58,0.00,0.00,0.00,0.00,
19:03:20bl041419.csv00	,1248787,392565209,-764882313,50.00,0,0,333,6,7,4000,1322572,2117,-422938,-4.23,100.00,-12.01,0.00,0.00,0.00,0.00,
19:03:21bl041419.csv00	,1249120,392565209,-764882313,50.00,0,0,333,6,7,4000,1322572,2117,-422938,-4.23,100.00,-12.43,0.00,0.00,0.00,0.00,
19:03:21bl041419.csv00	,1249456,392565169,-764882417,50.00,0,0,333,6,7,4000,1308354,2074,-808188,-8.08,100.00,-13.24,0.00,0.00,0.00,0.00,
19:03:21bl041419.csv00	,1249790,392565169,-764882417,50.00,0,0,333,6,7,4000,1308354,2074,-808188,-8.08,100.00,-14.05,0.00,0.00,0.00,0.00,
19:03:22bl041419.csv00	,1250119,392565169,-764882417,50.00,0,0,333,6,7,4000,1308354,2074,-808188,-8.08,100.00,-14.85,0.00,0.00,0.00,0.00,
19:03:22bl041419.csv00	,1250455,392565129,-764882521,50.00,0,0,333,6,7,4000,1292448,2054,-1134582,-11.35,100.00,-15.99,0.00,0.00,0.00,0.00,
19:03:22bl041419.csv00	,1250785,392565129,-764882521,50.00,0,0,333,6,7,4000,1292448,2054,-1134582,-11.35,100.00,-17.12,0.00,0.00,0.00,0.00,
