19:03:07cl041419.csv00	,1235284,0,0,0,0,0,0,0,0,0,0,0,0,1268,-1071,-6329,1710,0,0,0,0,3,0,1,0,1,0,0,
19:03:08cl041419.csv00	,1236043,0,7550205,392527009,-764894171,392527009,-764894171,322,7550205,214256,-155000,508,88,1323,-1240,-7235,2529,0,0,0,0,3,0,1,0,1,0,0,
19:03:08cl041419.csv00	,1236376,0,7359348,392527022,-764894136,392527022,-764894136,289,7359348,170599,-95000,509,88,1317,-1287,-7407,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:08cl041419.csv00	,1236708,0,7359348,392527022,-764894136,392527022,-764894136,289,7359348,170599,-95000,509,88,1338,-1296,-7472,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:09cl041419.csv00	,1237041,0,7359348,392527022,-764894136,392527022,-764894136,289,7359348,170599,-95000,509,88,1338,-1300,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:09cl041419.csv00	,1237374,0,7019601,392527038,-764894100,392527038,-764894100,357,7019601,105000,70000,491,88,1338,-1304,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:09cl041419.csv00	,1237707,0,7019601,392527038,-764894100,392527038,-764894100,357,7019601,105000,70000,491,88,1340,-1309,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:10cl041419.csv00	,1238040,0,7019601,392527038,-764894100,392527038,-764894100,357,7019601,105000,70000,491,88,1338,-1304,-7472,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:10cl041419.csv00	,1238373,0,4910178,392527093,-764894018,392527093,-764894018,1115,5278948,-556250,-312500,497,88,1338,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:10cl041419.csv00	,1238706,0,4910178,392527093,-764894018,392527093,-764894018,1115,5278948,-556250,-312500,497,88,1340,-1304,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:11cl041419.csv00	,1239039,0,4910178,392527093,-764894018,392527093,-764894018,1115,5278948,-556250,-312500,497,88,1340,-1304,-7493,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:11cl041419.csv00	,1239372,0,4001588,392527188,-764893915,392527188,-764893915,1521,4333025,-252343,-437500,492,88,1338,-1296,-7472,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:11cl041419.csv00	,1239705,0,4001588,392527188,-764893915,392527188,-764893915,1521,4333025,-252343,-437500,492,88,1338,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:12cl041419.csv00	,1240038,0,4001588,392527188,-764893915,392527188,-764893915,1521,4333025,-252343,-437500,492,88,1338,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:12cl041419.csv00	,1240371,0,2950466,392527318,-764893820,392527318,-764893820,1666,3547654,-98828,-493750,486,85,1338,-1309,-7472,2335,0,0,0,0,3,0,1,0,1,0,0,
19:03:12cl041419.csv00	,1240704,0,2950466,392527318,-764893820,392527318,-764893820,1666,3547654,-98828,-493750,486,85,1338,-1300,-7450,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:13cl041419.csv00	,1241038,0,2950466,392527318,-764893820,392527318,-764893820,1666,3547654,-98828,-493750,486,85,1340,-1296,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:13cl041419.csv00	,1241370,0,2129311,392527469,-764893744,392527469,-764893744,1782,2659075,-40625,-506250,487,85,1338,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:13cl041419.csv00	,1241703,0,2129311,392527469,-764893744,392527469,-764893744,1782,2659075,-40625,-506250,487,85,1342,-1309,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:14cl041419.csv00	,1242040,0,2129311,392527469,-764893744,392527469,-764893744,1782,2659075,-40625,-506250,487,85,1340,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:14cl041419.csv00	,1242370,0,1378223,392527630,-764893693,392527630,-764893693,1819,1778011,-153125,-484375,462,85,1340,-1304,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:14cl041419.csv00	,1242702,0,1378223,392527630,-764893693,392527630,-764893693,1819,1778011,-153125,-484375,462,85,1340,-1309,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:15cl041419.csv00	,1243035,0,1378223,392527630,-764893693,392527630,-764893693,1819,1778011,-153125,-484375,462,85,1340,-1304,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:15cl041419.csv00	,1243368,0,1013174,392527799,-764893654,392527799,-764893654,1847,1257298,-71093,-300000,462,85,1336,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:15cl041419.csv00	,1243701,0,1013174,392527799,-764893654,392527799,-764893654,1847,1257298,-71093,-300000,462,85,1336,-1300,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:16cl041419.csv00	,1244034,0,1013174,392527799,-764893654,392527799,-764893654,1847,1257298,-71093,-300000,462,85,1340,-1304,-7493,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:16cl041419.csv00	,1244368,0,976385,392527970,-764893616,392527970,-764893616,1848,1101732,-200000,-50000,461,85,1336,-1304,-7450,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:16cl041419.csv00	,1244700,0,976385,392527970,-764893616,392527970,-764893616,1848,1101732,-200000,-50000,461,85,1336,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:17cl041419.csv00	,1245033,0,976385,392527970,-764893616,392527970,-764893616,1848,1101732,-200000,-50000,461,85,1336,-1304,-7493,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:17cl041419.csv00	,1245366,0,1045829,392528142,-764893575,392528142,-764893575,1906,1083417,-165625,-339804,448,85,1336,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:17cl041419.csv00	,1245699,0,1045829,392528142,-764893575,392528142,-764893575,1906,1083417,-165625,-339804,448,85,1336,-1300,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:18cl041419.csv00	,1246032,0,1045829,392528142,-764893575,392528142,-764893575,1906,1083417,-165625,-339804,448,85,1338,-1300,-7472,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:18cl041419.csv00	,1246771,0,1119916,392528318,-764893530,392528318,-764893530,1948,1126576,-215625,-281250,427,85,1336,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:19cl041419.csv00	,1247103,0,1119916,392528318,-764893530,392528318,-764893530,1948,1126576,-215625,-281250,427,85,1310,-1278,-7407,2335,0,0,0,0,3,0,1,0,1,0,0,
19:03:19cl041419.csv00	,1247436,0,1396796,392528483,-764893477,392528483,-764893477,1963,1314615,-290625,-12500,430,85,1338,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:19cl041419.csv00	,1247769,0,1396796,392528483,-764893477,392528483,-764893477,1963,1314615,-290625,-12500,430,85,1338,-1300,-7450,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:20cl041419.csv00	,1248102,0,1396796,392528483,-764893477,392528483,-764893477,1963,1314615,-290625,-12500,430,85,1340,-1304,-7493,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:20cl041419.csv00	,1248435,0,1745510,392528648,-764893410,392528648,-764893410,1883,1679162,-65000,20000,428,85,1340,-1304,-7472,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:20cl041419.csv00	,1248768,0,1745510,392528648,-764893410,392528648,-764893410,1883,1679162,-65000,20000,428,85,1340,-1313,-7493,2335,0,0,0,0,3,0,1,0,1,0,0,
19:03:21cl041419.csv00	,1249101,0,1745510,392528648,-764893410,392528648,-764893410,1883,1679162,-65000,20000,428,85,1338,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:21cl041419.csv00	,1249434,0,2116542,392528806,-764893331,392528806,-764893331,1926,2026289,-377500,-540000,429,85,1338,-1304,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:21cl041419.csv00	,1249768,0,2116542,392528806,-764893331,392528806,-764893331,1926,2026289,-377500,-540000,429,85,1338,-1300,-7472,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:22cl041419.csv00	,1250100,0,2116542,392528806,-764893331,392528806,-764893331,1926,2026289,-377500,-540000,429,85,1338,-1304,-7493,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:22cl041419.csv00	,1250433,0,2427030,392528964,-764893239,392528964,-764893239,1946,2380135,-243125,-190000,429,85,1338,-1304,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:22cl041419.csv00	,1250766,0,2427030,392528964,-764893239,392528964,-764893239,1946,2380135,-243125,-190000,429,85,1340,-1304,-7472,2422,0,0,0,0,3,0,1,0,1,0,0,
19:03:23cl041419.csv00	,1251099,0,2427030,392528964,-764893239,392528964,-764893239,1946,2380135,-243125,-190000,429,85,1340,-1304,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:23cl041419.csv00	,1251432,0,2754240,392529111,-764893140,392529111,-764893140,1859,2649284,-122500,-180000,425,85,1338,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:23cl041419.csv00	,1251765,0,2754240,392529111,-764893140,392529111,-764893140,1859,2649284,-122500,-180000,425,85,1336,-1296,-7450,2379,0,0,0,0,3,0,1,0,1,0,0,
19:03:24cl041419.csv00	,1252098,0,2754240,392529111,-764893140,392529111,-764893140,1859,2649284,-122500,-180000,425,85,1338,-1296,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:24cl041419.csv00	,1252431,0,2801491,392529258,-764893039,392529258,-764893039,1872,2789432,-212500,-307500,425,85,1336,-1300,-7472,2335,0,0,0,0,3,0,1,0,1,0,0,
19:03:24cl041419.csv00	,1252776,0,2801491,392529258,-764893039,392529258,-764893039,1872,2789432,-212500,-307500,425,85,1336,-1304,-7472,2335,0,0,0,0,3,0,1,0,1,0,0,
19:03:25cl041419.csv00	,1253100,0,2801491,392529258,-764893039,392529258,-764893039,1872,2789432,-212500,-307500,425,85,1338,-1304,-7472,2357,0,0,0,0,3,0,1,0,1,0,0,
19:03:25cl041419.csv00	,1253432,0,2938695,392529401,-764892935,392529401,-764892935,1830,2907526,-8750,-97500,419,85,1336,-1300,-7450,2400,0,0,0,0,3,0,1,0,1,0,0,
19:03:25cl041419.csv00	,1253769,0,2938695,392529401,-764892935,392529401,-764892935,1830,2907526,-8750,-97500,419,85,1338,-1300,-7429,2400,0,0,0,0,3,0,1,0,1,0,0,
